created_at,full_text,username,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
2017-08-11,official saya mau nanya kalo kok saya buka siakad passwordnya salah terus yaa padahal sesuai sama yang di kasih,nandahrnt,"['official', 'saya', 'mau', 'nanya', 'kalo', 'kok', 'saya', 'buka', 'siakad', 'passwordnya', 'salah', 'terus', 'yaa', 'padahal', 'sesuai', 'sama', 'yang', 'di', 'kasih']","['official', 'nanya', 'buka', 'siakad', 'passwordnya', 'salah', 'yaa', 'sesuai', 'kasih']","['official', 'nanya', 'buka', 'siakad', 'passwordnya', 'salah', 'yaa', 'sesuai', 'kasih']"
2017-08-10,official tlong dong admin saya kok gagal trus msuk siakad pdhl bru tdi pagi saya registrasi trus dpet nim dan password tpi gagal trus,amarabdul10,"['official', 'tlong', 'dong', 'admin', 'saya', 'kok', 'gagal', 'trus', 'msuk', 'siakad', 'pdhl', 'bru', 'tdi', 'pagi', 'saya', 'registrasi', 'trus', 'dpet', 'nim', 'dan', 'password', 'tpi', 'gagal', 'trus']","['official', 'tlong', 'admin', 'gagal', 'trus', 'msuk', 'siakad', 'pdhl', 'bru', 'tdi', 'pagi', 'registrasi', 'trus', 'dpet', 'nim', 'password', 'tpi', 'gagal', 'trus']","['official', 'tlong', 'admin', 'gagal', 'trus', 'msuk', 'siakad', 'pdhl', 'bru', 'tdi', 'pagi', 'registrasi', 'trus', 'dpet', 'nim', 'password', 'tpi', 'gagal', 'trus']"
2017-08-03,bagi tementemen yang belum memperbarui biodaranya di siakadunj segera isi yah karena,BEMPPGPAUD,"['bagi', 'tementemen', 'yang', 'belum', 'memperbarui', 'biodaranya', 'di', 'siakadunj', 'segera', 'isi', 'yah', 'karena']","['tementemen', 'memperbarui', 'biodaranya', 'siakadunj', 'isi']","['tementemen', 'baru', 'biodaranya', 'siakadunj', 'isi']"
2017-07-22,jadi untuk kalian yang belum tahu siakad sekarang berubah versi tetapi untuk data mahasiswa aktif unj tetap aman,bemp_humasunj,"['jadi', 'untuk', 'kalian', 'yang', 'belum', 'tahu', 'siakad', 'sekarang', 'berubah', 'versi', 'tetapi', 'untuk', 'data', 'mahasiswa', 'aktif', 'unj', 'tetap', 'aman']","['siakad', 'berubah', 'versi', 'data', 'mahasiswa', 'aktif', 'unj', 'aman']","['siakad', 'ubah', 'versi', 'data', 'mahasiswa', 'aktif', 'unj', 'aman']"
2017-05-13,website kiostix udah kayak siakad unj di tahun ya suka gagal tiap mau diakses,godiergogo,"['website', 'kiostix', 'udah', 'kayak', 'siakad', 'unj', 'di', 'tahun', 'ya', 'suka', 'gagal', 'tiap', 'mau', 'diakses']","['website', 'kiostix', 'udah', 'kayak', 'siakad', 'unj', 'suka', 'gagal', 'diakses']","['website', 'kiostix', 'udah', 'kayak', 'siakad', 'unj', 'suka', 'gagal', 'akses']"
2017-04-28,coba dong yg di hack siakad unj aja benerin nilai admin pas smt,Lambe_Liverpool,"['coba', 'dong', 'yg', 'di', 'hack', 'siakad', 'unj', 'aja', 'benerin', 'nilai', 'admin', 'pas', 'smt']","['coba', 'hack', 'siakad', 'unj', 'benerin', 'nilai', 'admin', 'pas', 'smt']","['coba', 'hack', 'siakad', 'unj', 'benerin', 'nilai', 'admin', 'pas', 'smt']"
2017-03-24,kalo kangen akses siakad unj coba aja pesen tiket kereta online buat lebaran podo wae,anislutfia_,"['kalo', 'kangen', 'akses', 'siakad', 'unj', 'coba', 'aja', 'pesen', 'tiket', 'kereta', 'online', 'buat', 'lebaran', 'podo', 'wae']","['kangen', 'akses', 'siakad', 'unj', 'coba', 'pesen', 'tiket', 'kereta', 'online', 'lebaran', 'podo', 'wae']","['kangen', 'akses', 'siakad', 'unj', 'coba', 'sen', 'tiket', 'kereta', 'online', 'lebaran', 'podo', 'wae']"
2017-03-02,infooo harap mahasiswa segera melengkapi biodata siakad,Tpm_Unj,"['infooo', 'harap', 'mahasiswa', 'segera', 'melengkapi', 'biodata', 'siakad']","['infooo', 'harap', 'mahasiswa', 'melengkapi', 'biodata', 'siakad']","['infooo', 'harap', 'mahasiswa', 'lengkap', 'biodata', 'siakad']"
2017-02-27,official saya baru buka siakad ko sprti ada iklaniklannya gitu  apakah siakad skrg lg buka pengiklanan thnx,HudaSyafi,"['official', 'saya', 'baru', 'buka', 'siakad', 'ko', 'sprti', 'ada', 'iklaniklannya', 'gitu', 'apakah', 'siakad', 'skrg', 'lg', 'buka', 'pengiklanan', 'thnx']","['official', 'buka', 'siakad', 'ko', 'sprti', 'iklaniklannya', 'gitu', 'siakad', 'skrg', 'lg', 'buka', 'pengiklanan', 'thnx']","['official', 'buka', 'siakad', 'ko', 'sprti', 'iklaniklannya', 'gitu', 'siakad', 'skrg', 'lg', 'buka', 'iklan', 'thnx']"
2017-01-22,official kenapa di siakad belum keluar hasil khs ya min,vivi_maulia,"['official', 'kenapa', 'di', 'siakad', 'belum', 'keluar', 'hasil', 'khs', 'ya', 'min']","['official', 'siakad', 'hasil', 'khs', 'min']","['official', 'siakad', 'hasil', 'khs', 'min']"
2017-01-22,official min kok di siakad unj tdk ada keterangan khs nya yah mohon petunjuknya,FirmanFahmie,"['official', 'min', 'kok', 'di', 'siakad', 'unj', 'tdk', 'ada', 'keterangan', 'khs', 'nya', 'yah', 'mohon', 'petunjuknya']","['official', 'min', 'siakad', 'unj', 'keterangan', 'khs', 'mohon', 'petunjuknya']","['official', 'min', 'siakad', 'unj', 'terang', 'khs', 'mohon', 'tunjuk']"
2017-01-21,ku bkn anak unj tp biasanya dmn klu liat ip itu di siakad kak,nctjqehyun,"['ku', 'bkn', 'anak', 'unj', 'tp', 'biasanya', 'dmn', 'klu', 'liat', 'ip', 'itu', 'di', 'siakad', 'kak']","['ku', 'bkn', 'anak', 'unj', 'tp', 'dmn', 'klu', 'liat', 'ip', 'siakad', 'kak']","['ku', 'bkn', 'anak', 'unj', 'tp', 'dmn', 'klu', 'liat', 'ip', 'siakad', 'kak']"
2017-01-19,unj siukat apaan min bedanya sama siakad,guntur_phd,"['unj', 'siukat', 'apaan', 'min', 'bedanya', 'sama', 'siakad']","['unj', 'siukat', 'min', 'bedanya', 'siakad']","['unj', 'siukat', 'min', 'beda', 'siakad']"
2016-12-10,serasa buka siakad unj error terus,listyaarawinda,"['serasa', 'buka', 'siakad', 'unj', 'error', 'terus']","['serasa', 'buka', 'siakad', 'unj', 'error']","['serasa', 'buka', 'siakad', 'unj', 'error']"
2016-09-07,sumpahin aja jaringannya kek siakad unj sekalian,nandarifs,"['sumpahin', 'aja', 'jaringannya', 'kek', 'siakad', 'unj', 'sekalian']","['sumpahin', 'jaringannya', 'kek', 'siakad', 'unj']","['sumpahin', 'jaring', 'kek', 'siakad', 'unj']"
2016-08-22,official min kok saya ga bisa login siakad ya min padahal password sama usernya udah benerterus itu gimana min,rivanmaulana_14,"['official', 'min', 'kok', 'saya', 'ga', 'bisa', 'login', 'siakad', 'ya', 'min', 'padahal', 'password', 'sama', 'usernya', 'udah', 'benerterus', 'itu', 'gimana', 'min']","['official', 'min', 'login', 'siakad', 'min', 'password', 'usernya', 'udah', 'benerterus', 'gimana', 'min']","['official', 'min', 'login', 'siakad', 'min', 'password', 'usernya', 'udah', 'benerterus', 'gimana', 'min']"
2016-08-11,jumat agustus kantor wakil rektor gd rektorat kampus  unj jl rawamangun muka jakarta timur sumber siakad unj,BEMUNJ_OFFICIAL,"['jumat', 'agustus', 'kantor', 'wakil', 'rektor', 'gd', 'rektorat', 'kampus', 'unj', 'jl', 'rawamangun', 'muka', 'jakarta', 'timur', 'sumber', 'siakad', 'unj']","['jumat', 'agustus', 'kantor', 'wakil', 'rektor', 'gd', 'rektorat', 'kampus', 'unj', 'jl', 'rawamangun', 'muka', 'jakarta', 'timur', 'sumber', 'siakad', 'unj']","['jumat', 'agustus', 'kantor', 'wakil', 'rektor', 'gd', 'rektorat', 'kampus', 'unj', 'jl', 'rawamangun', 'muka', 'jakarta', 'timur', 'sumber', 'siakad', 'unj']"
2016-08-08,info siakad untuk maba jalur snm maupun sbm silahkan isi biodata kamu yang bisa kamu isi jangan sampai,BEMPPTIK_UNJ,"['info', 'siakad', 'untuk', 'maba', 'jalur', 'snm', 'maupun', 'sbm', 'silahkan', 'isi', 'biodata', 'kamu', 'yang', 'bisa', 'kamu', 'isi', 'jangan', 'sampai']","['info', 'siakad', 'maba', 'jalur', 'snm', 'sbm', 'silahkan', 'isi', 'biodata', 'isi']","['info', 'siakad', 'maba', 'jalur', 'snm', 'sbm', 'silah', 'isi', 'biodata', 'isi']"
2016-08-02,kalian maba unj ya aku mau nanya dong siakad udah bisa diisi atau belum ya,fatimanadia_,"['kalian', 'maba', 'unj', 'ya', 'aku', 'mau', 'nanya', 'dong', 'siakad', 'udah', 'bisa', 'diisi', 'atau', 'belum', 'ya']","['maba', 'unj', 'nanya', 'siakad', 'udah', 'diisi']","['maba', 'unj', 'nanya', 'siakad', 'udah', 'isi']"
2016-07-26,official kak untuk pengisian siakad buat mahasiswa dari jalur sbmptn mulai kapan ya,bangkepa,"['official', 'kak', 'untuk', 'pengisian', 'siakad', 'buat', 'mahasiswa', 'dari', 'jalur', 'sbmptn', 'mulai', 'kapan', 'ya']","['official', 'kak', 'pengisian', 'siakad', 'mahasiswa', 'jalur', 'sbmptn']","['official', 'kak', 'isi', 'siakad', 'mahasiswa', 'jalur', 'sbmptn']"
2016-07-01,official min untuk pengisian di portal siakad baru bisa diisi setelah pembayarab ukt ya,oddayeee,"['official', 'min', 'untuk', 'pengisian', 'di', 'portal', 'siakad', 'baru', 'bisa', 'diisi', 'setelah', 'pembayarab', 'ukt', 'ya']","['official', 'min', 'pengisian', 'portal', 'siakad', 'diisi', 'pembayarab', 'ukt']","['official', 'min', 'isi', 'portal', 'siakad', 'isi', 'pembayarab', 'ukt']"
2016-06-20,haloo temanteman fisika unj pengisian evaluasi perkuliahan semester di siakad unj sudah,BEMfisikaUNJ,"['haloo', 'temanteman', 'fisika', 'unj', 'pengisian', 'evaluasi', 'perkuliahan', 'semester', 'di', 'siakad', 'unj', 'sudah']","['haloo', 'temanteman', 'fisika', 'unj', 'pengisian', 'evaluasi', 'perkuliahan', 'semester', 'siakad', 'unj']","['haloo', 'temanteman', 'fisika', 'unj', 'isi', 'evaluasi', 'kuliah', 'semester', 'siakad', 'unj']"
2016-05-12,alhamdulillah untung gak susah di buka kaya siakad unj waktu itu bismillah tahap selanjutnya,ranulis_,"['alhamdulillah', 'untung', 'gak', 'susah', 'di', 'buka', 'kaya', 'siakad', 'unj', 'waktu', 'itu', 'bismillah', 'tahap', 'selanjutnya']","['alhamdulillah', 'untung', 'susah', 'buka', 'kaya', 'siakad', 'unj', 'bismillah', 'tahap']","['alhamdulillah', 'untung', 'susah', 'buka', 'kaya', 'siakad', 'unj', 'bismillah', 'tahap']"
2016-03-28,bahkan bisa membuat aplikasi pembuka nilai ipk berbasis basic for android tanpa harus mengakses web siakad unj,pujihtr,"['bahkan', 'bisa', 'membuat', 'aplikasi', 'pembuka', 'nilai', 'ipk', 'berbasis', 'basic', 'for', 'android', 'tanpa', 'harus', 'mengakses', 'web', 'siakad', 'unj']","['aplikasi', 'pembuka', 'nilai', 'ipk', 'berbasis', 'basic', 'for', 'android', 'mengakses', 'web', 'siakad', 'unj']","['aplikasi', 'buka', 'nilai', 'ipk', 'bas', 'basic', 'for', 'android', 'akses', 'web', 'siakad', 'unj']"
2016-03-27, tanpa harus mengakses web siakad unj albiruni,syakuraihsan,"['tanpa', 'harus', 'mengakses', 'web', 'siakad', 'unj', 'albiruni']","['mengakses', 'web', 'siakad', 'unj', 'albiruni']","['akses', 'web', 'siakad', 'unj', 'albiruni']"
2016-01-24,jadwal terbaru pembayaran ukt yaitu paling lambat tgl februari sesuai dengan siakad ya,UNJ_Official,"['jadwal', 'terbaru', 'pembayaran', 'ukt', 'yaitu', 'paling', 'lambat', 'tgl', 'februari', 'sesuai', 'dengan', 'siakad', 'ya']","['jadwal', 'terbaru', 'pembayaran', 'ukt', 'lambat', 'tgl', 'februari', 'sesuai', 'siakad']","['jadwal', 'baru', 'bayar', 'ukt', 'lambat', 'tgl', 'februari', 'sesuai', 'siakad']"
2016-01-23,unj maaf min saya mau nanya untuk akhir pembayaran ukt itu sbtulnya itu kapan ya knp  fik beda dengan yg  kasih tau  siakadthx,CitizensUNJ,"['unj', 'maaf', 'min', 'saya', 'mau', 'nanya', 'untuk', 'akhir', 'pembayaran', 'ukt', 'itu', 'sbtulnya', 'itu', 'kapan', 'ya', 'knp', 'fik', 'beda', 'dengan', 'yg', 'kasih', 'tau', 'siakadthx']","['unj', 'maaf', 'min', 'nanya', 'pembayaran', 'ukt', 'sbtulnya', 'knp', 'fik', 'beda', 'kasih', 'siakadthx']","['unj', 'maaf', 'min', 'nanya', 'bayar', 'ukt', 'sbtulnya', 'knp', 'fik', 'beda', 'kasih', 'siakadthx']"
2016-01-22,kenapa sih server siakad unj gatau org nunggu ip kaya org ambeien,aulolia,"['kenapa', 'sih', 'server', 'siakad', 'unj', 'gatau', 'org', 'nunggu', 'ip', 'kaya', 'org', 'ambeien']","['server', 'siakad', 'unj', 'gatau', 'org', 'nunggu', 'ip', 'kaya', 'org', 'ambeien']","['server', 'siakad', 'unj', 'gatau', 'org', 'nunggu', 'ip', 'kaya', 'org', 'ambeien']"
2015-08-30,bagi mahasiswa baru pips harap segera mengisi krs karena besok agustus merupakan hari terakhir pengisian di siakad,bempips_unj,"['bagi', 'mahasiswa', 'baru', 'pips', 'harap', 'segera', 'mengisi', 'krs', 'karena', 'besok', 'agustus', 'merupakan', 'hari', 'terakhir', 'pengisian', 'di', 'siakad']","['mahasiswa', 'pips', 'harap', 'mengisi', 'krs', 'besok', 'agustus', 'pengisian', 'siakad']","['mahasiswa', 'pips', 'harap', 'isi', 'krs', 'besok', 'agustus', 'isi', 'siakad']"
2015-08-30,kamu buka siakad terus masukin kode yg ada di sunshine sesuai dengan kelas kamu,Sasing_UNJ,"['kamu', 'buka', 'siakad', 'terus', 'masukin', 'kode', 'yg', 'ada', 'di', 'sunshine', 'sesuai', 'dengan', 'kelas', 'kamu']","['buka', 'siakad', 'masukin', 'kode', 'sunshine', 'sesuai', 'kelas']","['buka', 'siakad', 'masukin', 'kode', 'sunshine', 'sesuai', 'kelas']"
2015-08-27,min kok blm bisa isi krs sih,wfaslmy,"['min', 'kok', 'blm', 'bisa', 'isi', 'krs', 'sih']","['min', 'blm', 'isi', 'krs']","['min', 'blm', 'isi', 'krs']"
2015-08-27,dj ryanski hari ini ngebahas siakad unj nih yang mau tau lebih banyak tentang siakad yukk merapat,ERAFMUNJ,"['dj', 'ryanski', 'hari', 'ini', 'ngebahas', 'siakad', 'unj', 'nih', 'yang', 'mau', 'tau', 'lebih', 'banyak', 'tentang', 'siakad', 'yukk', 'merapat']","['dj', 'ryanski', 'ngebahas', 'siakad', 'unj', 'siakad', 'yukk', 'merapat']","['dj', 'ryanski', 'ngebahas', 'siakad', 'unj', 'siakad', 'yukk', 'rapat']"
2015-08-25,unj untuk maba juga ga ka maba kan baru diminta mengisi siakad aja,Tita_Desyara,"['unj', 'untuk', 'maba', 'juga', 'ga', 'ka', 'maba', 'kan', 'baru', 'diminta', 'mengisi', 'siakad', 'aja']","['unj', 'maba', 'ka', 'maba', 'mengisi', 'siakad']","['unj', 'maba', 'ka', 'maba', 'isi', 'siakad']"
2015-08-24,ngisi krs di siakad maba unj kapan sih min unj official,isti_HN,"['ngisi', 'krs', 'di', 'siakad', 'maba', 'unj', 'kapan', 'sih', 'min', 'unj', 'official']","['ngisi', 'krs', 'siakad', 'maba', 'unj', 'min', 'unj', 'official']","['ngisi', 'krs', 'siakad', 'maba', 'unj', 'min', 'unj', 'official']"
2015-08-23,saya mau bertanya tentang siakad unj maksud nya bagaimana ya saat saya log in memakai no registrasi kok mlah tdak masuk,ban0e_banjeet,"['saya', 'mau', 'bertanya', 'tentang', 'siakad', 'unj', 'maksud', 'nya', 'bagaimana', 'ya', 'saat', 'saya', 'log', 'in', 'memakai', 'no', 'registrasi', 'kok', 'mlah', 'tdak', 'masuk']","['siakad', 'unj', 'maksud', 'log', 'in', 'memakai', 'no', 'registrasi', 'mlah', 'tdak', 'masuk']","['siakad', 'unj', 'maksud', 'log', 'in', 'pakai', 'no', 'registrasi', 'mlah', 'tdak', 'masuk']"
2015-08-20,nmr transaksi pembayarn ukt dri bank itu emang penting dek soalnya itu jdi password buat kmu bs login ke siakad,bempips_unj,"['nmr', 'transaksi', 'pembayarn', 'ukt', 'dri', 'bank', 'itu', 'emang', 'penting', 'dek', 'soalnya', 'itu', 'jdi', 'password', 'buat', 'kmu', 'bs', 'login', 'ke', 'siakad']","['nmr', 'transaksi', 'pembayarn', 'ukt', 'dri', 'bank', 'emang', 'dek', 'jdi', 'password', 'kmu', 'bs', 'login', 'siakad']","['nmr', 'transaksi', 'pembayarn', 'ukt', 'dri', 'bank', 'emang', 'dek', 'jdi', 'password', 'kmu', 'bs', 'login', 'siakad']"
2015-08-20,unj ka saya penerima bidikmisi jalur sbmptn saya mau ngisi krs di siakad gabisa karna saya belumbayar uang kuliah,yunisaSL,"['unj', 'ka', 'saya', 'penerima', 'bidikmisi', 'jalur', 'sbmptn', 'saya', 'mau', 'ngisi', 'krs', 'di', 'siakad', 'gabisa', 'karna', 'saya', 'belumbayar', 'uang', 'kuliah']","['unj', 'ka', 'penerima', 'bidikmisi', 'jalur', 'sbmptn', 'ngisi', 'krs', 'siakad', 'gabisa', 'karna', 'belumbayar', 'uang', 'kuliah']","['unj', 'ka', 'terima', 'bidikmisi', 'jalur', 'sbmptn', 'ngisi', 'krs', 'siakad', 'gabisa', 'karna', 'belumbayar', 'uang', 'kuliah']"
2015-08-18,cont pada saat mpa jurusan nanti kami akan sosialisasikan cara pengisian kode krs tersebut ke siakad terima kasih,bempips_unj,"['cont', 'pada', 'saat', 'mpa', 'jurusan', 'nanti', 'kami', 'akan', 'sosialisasikan', 'cara', 'pengisian', 'kode', 'krs', 'tersebut', 'ke', 'siakad', 'terima', 'kasih']","['cont', 'mpa', 'jurusan', 'sosialisasikan', 'pengisian', 'kode', 'krs', 'siakad', 'terima', 'kasih']","['cont', 'mpa', 'jurus', 'sosialisasi', 'isi', 'kode', 'krs', 'siakad', 'terima', 'kasih']"
2015-08-18,cont kode seksi krs utk maba memang sudah ada tetapi sebaiknya jgn buru diinput ke siakad karena blm ada pembagian kelas cont,bempips_unj,"['cont', 'kode', 'seksi', 'krs', 'utk', 'maba', 'memang', 'sudah', 'ada', 'tetapi', 'sebaiknya', 'jgn', 'buru', 'diinput', 'ke', 'siakad', 'karena', 'blm', 'ada', 'pembagian', 'kelas', 'cont']","['cont', 'kode', 'seksi', 'krs', 'maba', 'buru', 'diinput', 'siakad', 'blm', 'pembagian', 'kelas', 'cont']","['cont', 'kode', 'seksi', 'krs', 'maba', 'buru', 'diinput', 'siakad', 'blm', 'bagi', 'kelas', 'cont']"
2015-08-17,syarat yang harus dipenuhi ipk minimal dibuktikan dengan dhs atau kolektif khs lewat siakad ,himamgt_unj,"['syarat', 'yang', 'harus', 'dipenuhi', 'ipk', 'minimal', 'dibuktikan', 'dengan', 'dhs', 'atau', 'kolektif', 'khs', 'lewat', 'siakad']","['syarat', 'dipenuhi', 'ipk', 'minimal', 'dibuktikan', 'dhs', 'kolektif', 'khs', 'siakad']","['syarat', 'penuh', 'ipk', 'minimal', 'bukti', 'dhs', 'kolektif', 'khs', 'siakad']"
2015-08-13,anggep aja temen yang ga amanah ama siakad unj itu cobaan idup,elliz_to_shiba,"['anggep', 'aja', 'temen', 'yang', 'ga', 'amanah', 'ama', 'siakad', 'unj', 'itu', 'cobaan', 'idup']","['anggep', 'temen', 'amanah', 'ama', 'siakad', 'unj', 'cobaan', 'idup']","['anggep', 'temen', 'amanah', 'ama', 'siakad', 'unj', 'coba', 'idup']"
2015-08-11,coba ulang lagi rt unj kak saya maba unj mau input biodata di portal siakad tapi gabisa log in,Tpm_Unj,"['coba', 'ulang', 'lagi', 'rt', 'unj', 'kak', 'saya', 'maba', 'unj', 'mau', 'input', 'biodata', 'di', 'portal', 'siakad', 'tapi', 'gabisa', 'log', 'in']","['coba', 'ulang', 'unj', 'kak', 'maba', 'unj', 'input', 'biodata', 'portal', 'siakad', 'gabisa', 'log', 'in']","['coba', 'ulang', 'unj', 'kak', 'maba', 'unj', 'input', 'biodata', 'portal', 'siakad', 'gabisa', 'log', 'in']"
2015-08-11,malesnya siakad unj kaya gini nih,elliz_to_shiba,"['malesnya', 'siakad', 'unj', 'kaya', 'gini', 'nih']","['malesnya', 'siakad', 'unj', 'kaya', 'gini']","['malesnya', 'siakad', 'unj', 'kaya', 'gin']"
2015-08-10,permisi kak mau nanya untuk maba yg blom bisa log in ke siakad unj caranya gmna ya,hafid_qolbi,"['permisi', 'kak', 'mau', 'nanya', 'untuk', 'maba', 'yg', 'blom', 'bisa', 'log', 'in', 'ke', 'siakad', 'unj', 'caranya', 'gmna', 'ya']","['permisi', 'kak', 'nanya', 'maba', 'blom', 'log', 'in', 'siakad', 'unj', 'gmna']","['permisi', 'kak', 'nanya', 'maba', 'blom', 'log', 'in', 'siakad', 'unj', 'gmna']"
2015-08-08,kak gue masuk unj dari sbmptn nah gue udah selesai pemberkasan abis itu isi biodata di web yg siakad itu kan nah pas,HafizhAping,"['kak', 'gue', 'masuk', 'unj', 'dari', 'sbmptn', 'nah', 'gue', 'udah', 'selesai', 'pemberkasan', 'abis', 'itu', 'isi', 'biodata', 'di', 'web', 'yg', 'siakad', 'itu', 'kan', 'nah', 'pas']","['kak', 'gue', 'masuk', 'unj', 'sbmptn', 'gue', 'udah', 'selesai', 'pemberkasan', 'abis', 'isi', 'biodata', 'web', 'siakad', 'pas']","['kak', 'gue', 'masuk', 'unj', 'sbmptn', 'gue', 'udah', 'selesai', 'berkas', 'abis', 'isi', 'biodata', 'web', 'siakad', 'pas']"
2015-08-04,unj ka yg isi biodata siakad itu tahap kedua ada kolom ijazah sedangkan ijazah belum turun bagaimana,muqsithA,"['unj', 'ka', 'yg', 'isi', 'biodata', 'siakad', 'itu', 'tahap', 'kedua', 'ada', 'kolom', 'ijazah', 'sedangkan', 'ijazah', 'belum', 'turun', 'bagaimana']","['unj', 'ka', 'isi', 'biodata', 'siakad', 'tahap', 'kolom', 'ijazah', 'ijazah', 'turun']","['unj', 'ka', 'isi', 'biodata', 'siakad', 'tahap', 'kolom', 'ijazah', 'ijazah', 'turun']"
2015-08-04,unj kak kalo udah mengisi biodata di siakad terus kita melakukan apa lagi di tunggu jawabnya kak,papamungkas_,"['unj', 'kak', 'kalo', 'udah', 'mengisi', 'biodata', 'di', 'siakad', 'terus', 'kita', 'melakukan', 'apa', 'lagi', 'di', 'tunggu', 'jawabnya', 'kak']","['unj', 'kak', 'udah', 'mengisi', 'biodata', 'siakad', 'tunggu', 'kak']","['unj', 'kak', 'udah', 'isi', 'biodata', 'siakad', 'tunggu', 'kak']"
2015-07-12,iya memang seperti itu rt unj sudah bayar ukt tapi di menu pembayaran di siakad belum masuk,Tpm_Unj,"['iya', 'memang', 'seperti', 'itu', 'rt', 'unj', 'sudah', 'bayar', 'ukt', 'tapi', 'di', 'menu', 'pembayaran', 'di', 'siakad', 'belum', 'masuk']","['iya', 'unj', 'bayar', 'ukt', 'menu', 'pembayaran', 'siakad', 'masuk']","['iya', 'unj', 'bayar', 'ukt', 'menu', 'bayar', 'siakad', 'masuk']"
2015-07-01,unj mau nanya apa pengisian siakad online masih bisa thx,Riswandi96,"['unj', 'mau', 'nanya', 'apa', 'pengisian', 'siakad', 'online', 'masih', 'bisa', 'thx']","['unj', 'nanya', 'pengisian', 'siakad', 'online', 'thx']","['unj', 'nanya', 'isi', 'siakad', 'online', 'thx']"
2015-06-30,web ppdb nyebelinnya ngelebihin siakad unj,Rnfadillaa,"['web', 'ppdb', 'nyebelinnya', 'ngelebihin', 'siakad', 'unj']","['web', 'ppdb', 'nyebelinnya', 'ngelebihin', 'siakad', 'unj']","['web', 'ppdb', 'nyebelinnya', 'ngelebihin', 'siakad', 'unj']"
2015-06-30,reminder bagi sobat maba yg blm input biodata ke siakad disegerakan yaa malam ini,bempips_unj,"['reminder', 'bagi', 'sobat', 'maba', 'yg', 'blm', 'input', 'biodata', 'ke', 'siakad', 'disegerakan', 'yaa', 'malam', 'ini']","['reminder', 'sobat', 'maba', 'blm', 'input', 'biodata', 'siakad', 'disegerakan', 'yaa', 'malam']","['reminder', 'sobat', 'maba', 'blm', 'input', 'biodata', 'siakad', 'segera', 'yaa', 'malam']"
2015-06-30,unj itu di siakad kan ada total nilai ijazah sama uan ya itu ngisinya pake nilai rata atau jumlahnya soalnya cuma bisa digit,De_iki,"['unj', 'itu', 'di', 'siakad', 'kan', 'ada', 'total', 'nilai', 'ijazah', 'sama', 'uan', 'ya', 'itu', 'ngisinya', 'pake', 'nilai', 'rata', 'atau', 'jumlahnya', 'soalnya', 'cuma', 'bisa', 'digit']","['unj', 'siakad', 'total', 'nilai', 'ijazah', 'uan', 'ngisinya', 'pake', 'nilai', 'digit']","['unj', 'siakad', 'total', 'nilai', 'ijazah', 'uan', 'ngisinya', 'pake', 'nilai', 'digit']"
2015-06-30,unj ka pengisian siakad untuk maba cuma form biodata aja kan yang diisi,nuzuliaDB,"['unj', 'ka', 'pengisian', 'siakad', 'untuk', 'maba', 'cuma', 'form', 'biodata', 'aja', 'kan', 'yang', 'diisi']","['unj', 'ka', 'pengisian', 'siakad', 'maba', 'form', 'biodata', 'diisi']","['unj', 'ka', 'isi', 'siakad', 'maba', 'form', 'biodata', 'isi']"
